Toothbrush ID,Village ID,Date,Number of Times Brushed,Total Time Brushed (s)
toothbrush13,village4,2023-05-09,2,149
toothbrush13,village4,2023-05-10,1,80
toothbrush13,village4,2023-05-11,1,97
toothbrush13,village4,2023-05-12,2,221
toothbrush13,village4,2023-05-13,2,142
toothbrush13,village4,2023-05-14,1,81
toothbrush13,village4,2023-05-15,2,108
toothbrush13,village4,2023-05-16,0,0
toothbrush13,village4,2023-05-17,2,131
toothbrush13,village4,2023-05-18,1,87
toothbrush13,village4,2023-05-19,2,175
toothbrush13,village4,2023-05-20,1,81
toothbrush13,village4,2023-05-21,2,179
toothbrush13,village4,2023-05-22,0,0
toothbrush13,village4,2023-05-23,2,131
toothbrush13,village4,2023-05-24,2,111
toothbrush13,village4,2023-05-25,2,115
toothbrush13,village4,2023-05-26,0,0
toothbrush13,village4,2023-05-27,2,117
toothbrush13,village4,2023-05-28,1,86
toothbrush13,village4,2023-05-29,0,0
toothbrush13,village4,2023-05-30,2,129
toothbrush13,village4,2023-05-31,1,78
toothbrush13,village4,2023-06-01,2,87
toothbrush13,village4,2023-06-02,2,106
toothbrush13,village4,2023-06-03,2,162
toothbrush13,village4,2023-06-04,2,190
toothbrush13,village4,2023-06-05,1,67
toothbrush13,village4,2023-06-06,1,104
toothbrush13,village4,2023-06-07,2,135
toothbrush13,village4,2023-06-08,0,0
toothbrush13,village4,2023-06-09,0,0
toothbrush13,village4,2023-06-10,2,136
toothbrush13,village4,2023-06-11,2,200
toothbrush13,village4,2023-06-12,1,114
toothbrush13,village4,2023-06-13,0,0
toothbrush13,village4,2023-06-14,1,37
toothbrush13,village4,2023-06-15,0,0
toothbrush13,village4,2023-06-16,1,105
toothbrush13,village4,2023-06-17,2,143
toothbrush13,village4,2023-06-18,1,40
toothbrush13,village4,2023-06-19,2,89
toothbrush13,village4,2023-06-20,0,0
toothbrush13,village4,2023-06-21,2,99
toothbrush13,village4,2023-06-22,0,0
toothbrush13,village4,2023-06-23,1,32
toothbrush13,village4,2023-06-24,1,77
toothbrush13,village4,2023-06-25,1,77
toothbrush13,village4,2023-06-26,1,35
toothbrush13,village4,2023-06-27,1,101
toothbrush13,village4,2023-06-28,1,36
toothbrush13,village4,2023-06-29,1,102
toothbrush14,village5,2023-01-01,2,146
toothbrush14,village5,2023-01-02,2,209
toothbrush14,village5,2023-01-03,2,188
toothbrush14,village5,2023-01-04,0,0
toothbrush14,village5,2023-01-05,0,0
toothbrush14,village5,2023-01-06,0,0
toothbrush14,village5,2023-01-07,0,0
toothbrush14,village5,2023-01-08,2,136
toothbrush14,village5,2023-01-09,2,199
toothbrush14,village5,2023-01-10,1,111
toothbrush14,village5,2023-01-11,1,46
toothbrush14,village5,2023-01-12,0,0
toothbrush14,village5,2023-01-13,0,0
toothbrush14,village5,2023-01-14,1,45
toothbrush14,village5,2023-01-15,2,208
toothbrush14,village5,2023-01-16,2,116
toothbrush14,village5,2023-01-17,0,0
toothbrush14,village5,2023-01-18,2,141
toothbrush14,village5,2023-01-19,2,135
toothbrush14,village5,2023-01-20,0,0
toothbrush14,village5,2023-01-21,1,51
toothbrush14,village5,2023-01-22,2,103
toothbrush14,village5,2023-01-23,0,0
toothbrush14,village5,2023-01-24,0,0
toothbrush14,village5,2023-01-25,1,57
toothbrush14,village5,2023-01-26,1,105
toothbrush14,village5,2023-01-27,2,174
toothbrush14,village5,2023-01-28,2,173
toothbrush14,village5,2023-01-29,1,50
toothbrush14,village5,2023-01-30,2,112
toothbrush14,village5,2023-01-31,1,31
toothbrush14,village5,2023-02-01,1,76
toothbrush14,village5,2023-02-02,0,0
toothbrush14,village5,2023-02-03,0,0
toothbrush14,village5,2023-02-04,0,0
toothbrush14,village5,2023-02-05,2,141
toothbrush14,village5,2023-02-06,1,111
toothbrush14,village5,2023-02-07,0,0
toothbrush14,village5,2023-02-08,0,0
toothbrush14,village5,2023-02-09,0,0
toothbrush14,village5,2023-02-10,1,110
toothbrush14,village5,2023-02-11,0,0
toothbrush14,village5,2023-02-12,0,0
toothbrush14,village5,2023-02-13,1,117
toothbrush14,village5,2023-02-14,2,143
toothbrush14,village5,2023-02-15,2,187
toothbrush14,village5,2023-02-16,2,121
toothbrush14,village5,2023-02-17,0,0
toothbrush14,village5,2023-02-18,0,0
toothbrush14,village5,2023-02-19,0,0
toothbrush14,village5,2023-02-20,0,0
toothbrush14,village5,2023-02-21,0,0
toothbrush14,village5,2023-02-22,2,116
toothbrush14,village5,2023-02-23,0,0
toothbrush14,village5,2023-02-24,2,77
toothbrush14,village5,2023-02-25,1,120
toothbrush14,village5,2023-02-26,2,170
toothbrush14,village5,2023-02-27,0,0
toothbrush14,village5,2023-02-28,1,71
toothbrush14,village5,2023-03-01,1,83
toothbrush14,village5,2023-03-02,1,38
toothbrush14,village5,2023-03-03,2,151
toothbrush14,village5,2023-03-04,1,91
toothbrush14,village5,2023-03-05,1,72
toothbrush14,village5,2023-03-06,1,111
toothbrush14,village5,2023-03-07,0,0
toothbrush14,village5,2023-03-08,2,115
toothbrush14,village5,2023-03-09,2,139
toothbrush14,village5,2023-03-10,0,0
toothbrush14,village5,2023-03-11,2,165
toothbrush14,village5,2023-03-12,0,0
toothbrush14,village5,2023-03-13,0,0
toothbrush14,village5,2023-03-14,2,179
toothbrush14,village5,2023-03-15,0,0
toothbrush14,village5,2023-03-16,1,89
toothbrush14,village5,2023-03-17,2,175
toothbrush14,village5,2023-03-18,1,107
toothbrush14,village5,2023-03-19,1,103
toothbrush14,village5,2023-03-20,0,0
toothbrush14,village5,2023-03-21,0,0
toothbrush14,village5,2023-03-22,1,87
toothbrush14,village5,2023-03-23,0,0
toothbrush14,village5,2023-03-24,1,86
toothbrush14,village5,2023-03-25,2,155
toothbrush14,village5,2023-03-26,0,0
toothbrush14,village5,2023-03-27,2,66
toothbrush14,village5,2023-03-28,0,0
toothbrush14,village5,2023-03-29,2,83
toothbrush14,village5,2023-03-30,1,78
toothbrush14,village5,2023-03-31,2,183
toothbrush14,village5,2023-04-01,1,54
toothbrush14,village5,2023-04-02,1,106
toothbrush14,village5,2023-04-03,1,114
toothbrush14,village5,2023-04-04,0,0
toothbrush14,village5,2023-04-05,2,79
toothbrush14,village5,2023-04-06,0,0
toothbrush14,village5,2023-04-07,1,70
toothbrush14,village5,2023-04-08,1,48
toothbrush14,village5,2023-04-09,1,84
toothbrush14,village5,2023-04-10,0,0
toothbrush14,village5,2023-04-11,0,0
toothbrush14,village5,2023-04-12,1,99
toothbrush14,village5,2023-04-13,2,160
toothbrush14,village5,2023-04-14,1,42
toothbrush14,village5,2023-04-15,0,0
toothbrush14,village5,2023-04-16,0,0
toothbrush14,village5,2023-04-17,1,71
toothbrush14,village5,2023-04-18,2,152
toothbrush14,village5,2023-04-19,1,120
toothbrush14,village5,2023-04-20,1,57
toothbrush14,village5,2023-04-21,1,80
toothbrush14,village5,2023-04-22,1,115
toothbrush14,village5,2023-04-23,0,0
toothbrush14,village5,2023-04-24,1,65
toothbrush14,village5,2023-04-25,0,0
toothbrush14,village5,2023-04-26,2,169
toothbrush14,village5,2023-04-27,2,195
toothbrush14,village5,2023-04-28,0,0
toothbrush14,village5,2023-04-29,1,70
toothbrush14,village5,2023-04-30,0,0
toothbrush14,village5,2023-05-01,0,0
toothbrush14,village5,2023-05-02,2,157
toothbrush14,village5,2023-05-03,1,90
toothbrush14,village5,2023-05-04,2,217
toothbrush14,village5,2023-05-05,0,0
toothbrush14,village5,2023-05-06,1,86
toothbrush14,village5,2023-05-07,0,0
toothbrush14,village5,2023-05-08,1,47
toothbrush14,village5,2023-05-09,2,122
toothbrush14,village5,2023-05-10,0,0
toothbrush14,village5,2023-05-11,2,205
toothbrush14,village5,2023-05-12,2,157
toothbrush14,village5,2023-05-13,2,94
toothbrush14,village5,2023-05-14,1,95
toothbrush14,village5,2023-05-15,1,114
toothbrush14,village5,2023-05-16,2,136
toothbrush14,village5,2023-05-17,0,0
toothbrush14,village5,2023-05-18,2,212
toothbrush14,village5,2023-05-19,2,180
toothbrush14,village5,2023-05-20,1,90
toothbrush14,village5,2023-05-21,0,0
toothbrush14,village5,2023-05-22,2,104
toothbrush14,village5,2023-05-23,0,0
toothbrush14,village5,2023-05-24,2,184
toothbrush14,village5,2023-05-25,0,0
toothbrush14,village5,2023-05-26,1,88
toothbrush14,village5,2023-05-27,2,162
toothbrush14,village5,2023-05-28,2,228
toothbrush14,village5,2023-05-29,1,38
toothbrush14,village5,2023-05-30,1,117
toothbrush14,village5,2023-05-31,2,174
toothbrush14,village5,2023-06-01,1,40
toothbrush14,village5,2023-06-02,1,88
toothbrush14,village5,2023-06-03,0,0
toothbrush14,village5,2023-06-04,0,0
toothbrush14,village5,2023-06-05,2,102
toothbrush14,village5,2023-06-06,2,142
toothbrush14,village5,2023-06-07,1,83
toothbrush14,village5,2023-06-08,2,129
toothbrush14,village5,2023-06-09,0,0
toothbrush14,village5,2023-06-10,2,135
toothbrush14,village5,2023-06-11,2,139
toothbrush14,village5,2023-06-12,0,0
toothbrush14,village5,2023-06-13,2,112
toothbrush14,village5,2023-06-14,1,39
toothbrush14,village5,2023-06-15,2,165
toothbrush14,village5,2023-06-16,1,84
toothbrush14,village5,2023-06-17,0,0
toothbrush14,village5,2023-06-18,1,33
toothbrush14,village5,2023-06-19,1,35
toothbrush14,village5,2023-06-20,1,107
toothbrush14,village5,2023-06-21,1,112
toothbrush14,village5,2023-06-22,1,89
toothbrush14,village5,2023-06-23,2,115
toothbrush14,village5,2023-06-24,2,155
toothbrush14,village5,2023-06-25,0,0
toothbrush14,village5,2023-06-26,1,82
toothbrush14,village5,2023-06-27,1,97
toothbrush14,village5,2023-06-28,1,36
toothbrush14,village5,2023-06-29,1,74
toothbrush15,village5,2023-01-01,2,157
toothbrush15,village5,2023-01-02,1,94
toothbrush15,village5,2023-01-03,1,111
toothbrush15,village5,2023-01-04,0,0
toothbrush15,village5,2023-01-05,0,0
toothbrush15,village5,2023-01-06,2,162
toothbrush15,village5,2023-01-07,2,210
toothbrush15,village5,2023-01-08,2,117
toothbrush15,village5,2023-01-09,2,136
toothbrush15,village5,2023-01-10,0,0
toothbrush15,village5,2023-01-11,2,124
toothbrush15,village5,2023-01-12,1,97
toothbrush15,village5,2023-01-13,1,38
toothbrush15,village5,2023-01-14,1,46
toothbrush15,village5,2023-01-15,1,90
toothbrush15,village5,2023-01-16,2,109
toothbrush15,village5,2023-01-17,2,96
toothbrush15,village5,2023-01-18,2,114
toothbrush15,village5,2023-01-19,2,90
toothbrush15,village5,2023-01-20,1,52
toothbrush15,village5,2023-01-21,0,0
toothbrush15,village5,2023-01-22,1,98
toothbrush15,village5,2023-01-23,0,0
toothbrush15,village5,2023-01-24,2,174
toothbrush15,village5,2023-01-25,1,72
toothbrush15,village5,2023-01-26,0,0
toothbrush15,village5,2023-01-27,1,103
toothbrush15,village5,2023-01-28,1,85
toothbrush15,village5,2023-01-29,0,0
toothbrush15,village5,2023-01-30,0,0
toothbrush15,village5,2023-01-31,1,52
toothbrush15,village5,2023-02-01,1,53
toothbrush15,village5,2023-02-02,2,130
toothbrush15,village5,2023-02-03,0,0
toothbrush15,village5,2023-02-04,1,108
toothbrush15,village5,2023-02-05,2,101
toothbrush15,village5,2023-02-06,0,0
toothbrush15,village5,2023-02-07,2,184
toothbrush15,village5,2023-02-08,1,113
toothbrush15,village5,2023-02-09,1,51
toothbrush15,village5,2023-02-10,0,0
toothbrush15,village5,2023-02-11,2,146
toothbrush15,village5,2023-02-12,1,48
toothbrush15,village5,2023-02-13,0,0
toothbrush15,village5,2023-02-14,2,144
toothbrush15,village5,2023-02-15,1,30
toothbrush15,village5,2023-02-16,1,69
toothbrush15,village5,2023-02-17,1,74
toothbrush15,village5,2023-02-18,0,0
toothbrush15,village5,2023-02-19,2,130
toothbrush15,village5,2023-02-20,0,0
toothbrush15,village5,2023-02-21,2,147
toothbrush15,village5,2023-02-22,0,0
toothbrush15,village5,2023-02-23,1,61
toothbrush15,village5,2023-02-24,2,108
toothbrush15,village5,2023-02-25,2,159
toothbrush15,village5,2023-02-26,0,0
toothbrush15,village5,2023-02-27,0,0
toothbrush15,village5,2023-02-28,0,0
toothbrush15,village5,2023-03-01,2,138
toothbrush15,village5,2023-03-02,1,77
toothbrush15,village5,2023-03-03,0,0
toothbrush15,village5,2023-03-04,1,115
toothbrush15,village5,2023-03-05,0,0
toothbrush15,village5,2023-03-06,2,80
toothbrush15,village5,2023-03-07,0,0
toothbrush15,village5,2023-03-08,0,0
toothbrush15,village5,2023-03-09,2,147
toothbrush15,village5,2023-03-10,1,60
toothbrush15,village5,2023-03-11,0,0
toothbrush15,village5,2023-03-12,2,99
toothbrush15,village5,2023-03-13,1,112
toothbrush15,village5,2023-03-14,0,0
toothbrush15,village5,2023-03-15,2,159
toothbrush15,village5,2023-03-16,2,215
toothbrush15,village5,2023-03-17,2,176
toothbrush15,village5,2023-03-18,2,186
toothbrush15,village5,2023-03-19,0,0
toothbrush15,village5,2023-03-20,2,194
toothbrush15,village5,2023-03-21,0,0
toothbrush15,village5,2023-03-22,1,99
toothbrush15,village5,2023-03-23,1,73
toothbrush15,village5,2023-03-24,0,0
toothbrush15,village5,2023-03-25,0,0
toothbrush15,village5,2023-03-26,0,0
toothbrush15,village5,2023-03-27,2,140
toothbrush15,village5,2023-03-28,1,94
toothbrush15,village5,2023-03-29,1,107
toothbrush15,village5,2023-03-30,0,0
toothbrush15,village5,2023-03-31,2,139
toothbrush15,village5,2023-04-01,1,98
toothbrush15,village5,2023-04-02,0,0
toothbrush15,village5,2023-04-03,1,77
toothbrush15,village5,2023-04-04,2,189
toothbrush15,village5,2023-04-05,1,109
toothbrush15,village5,2023-04-06,0,0
toothbrush15,village5,2023-04-07,0,0
toothbrush15,village5,2023-04-08,0,0
toothbrush15,village5,2023-04-09,1,52
toothbrush15,village5,2023-04-10,1,98
toothbrush15,village5,2023-04-11,1,81
toothbrush15,village5,2023-04-12,1,113
toothbrush15,village5,2023-04-13,1,84
toothbrush15,village5,2023-04-14,1,106
toothbrush15,village5,2023-04-15,0,0
toothbrush15,village5,2023-04-16,0,0
toothbrush15,village5,2023-04-17,1,102
toothbrush15,village5,2023-04-18,1,99
toothbrush15,village5,2023-04-19,1,55
toothbrush15,village5,2023-04-20,1,60
toothbrush15,village5,2023-04-21,2,190
toothbrush15,village5,2023-04-22,0,0
toothbrush15,village5,2023-04-23,2,129
toothbrush15,village5,2023-04-24,0,0
toothbrush15,village5,2023-04-25,2,77
toothbrush15,village5,2023-04-26,2,128
toothbrush15,village5,2023-04-27,0,0
toothbrush15,village5,2023-04-28,2,113
toothbrush15,village5,2023-04-29,0,0
toothbrush15,village5,2023-04-30,2,118
toothbrush15,village5,2023-05-01,1,93
toothbrush15,village5,2023-05-02,2,101
toothbrush15,village5,2023-05-03,1,80
toothbrush15,village5,2023-05-04,1,34
toothbrush15,village5,2023-05-05,1,109
toothbrush15,village5,2023-05-06,0,0
toothbrush15,village5,2023-05-07,2,190
toothbrush15,village5,2023-05-08,0,0
toothbrush15,village5,2023-05-09,1,62
toothbrush15,village5,2023-05-10,0,0
toothbrush15,village5,2023-05-11,0,0
toothbrush15,village5,2023-05-12,2,162
toothbrush15,village5,2023-05-13,1,99
toothbrush15,village5,2023-05-14,1,56
toothbrush15,village5,2023-05-15,2,111
toothbrush15,village5,2023-05-16,1,69
toothbrush15,village5,2023-05-17,2,173
toothbrush15,village5,2023-05-18,1,32
toothbrush15,village5,2023-05-19,0,0
toothbrush15,village5,2023-05-20,0,0
toothbrush15,village5,2023-05-21,2,108
toothbrush15,village5,2023-05-22,0,0
toothbrush15,village5,2023-05-23,2,139
toothbrush15,village5,2023-05-24,1,40
toothbrush15,village5,2023-05-25,2,112
toothbrush15,village5,2023-05-26,2,107
toothbrush15,village5,2023-05-27,1,81
toothbrush15,village5,2023-05-28,1,47
toothbrush15,village5,2023-05-29,0,0
toothbrush15,village5,2023-05-30,2,162
toothbrush15,village5,2023-05-31,1,71
toothbrush15,village5,2023-06-01,1,40
toothbrush15,village5,2023-06-02,1,119
toothbrush15,village5,2023-06-03,2,107
toothbrush15,village5,2023-06-04,0,0
toothbrush15,village5,2023-06-05,2,189
toothbrush15,village5,2023-06-06,2,152
toothbrush15,village5,2023-06-07,2,173
toothbrush15,village5,2023-06-08,2,151
toothbrush15,village5,2023-06-09,2,177
toothbrush15,village5,2023-06-10,0,0
toothbrush15,village5,2023-06-11,1,59
toothbrush15,village5,2023-06-12,1,98
toothbrush15,village5,2023-06-13,0,0
toothbrush15,village5,2023-06-14,1,110
toothbrush15,village5,2023-06-15,0,0
toothbrush15,village5,2023-06-16,2,147
toothbrush15,village5,2023-06-17,2,169
toothbrush15,village5,2023-06-18,2,193
toothbrush15,village5,2023-06-19,1,109
toothbrush15,village5,2023-06-20,0,0
toothbrush15,village5,2023-06-21,1,100
toothbrush15,village5,2023-06-22,1,43
toothbrush15,village5,2023-06-23,0,0
toothbrush15,village5,2023-06-24,2,158
toothbrush15,village5,2023-06-25,2,181
toothbrush15,village5,2023-06-26,2,80
toothbrush15,village5,2023-06-27,1,68
toothbrush15,village5,2023-06-28,0,0
toothbrush15,village5,2023-06-29,2,173
toothbrush16,village4,2023-01-01,1,65
toothbrush16,village4,2023-01-02,2,189
toothbrush16,village4,2023-01-03,2,195
toothbrush16,village4,2023-01-04,2,162
toothbrush16,village4,2023-01-05,1,92
toothbrush16,village4,2023-01-06,2,142
toothbrush16,village4,2023-01-07,1,117
toothbrush16,village4,2023-01-08,2,203
toothbrush16,village4,2023-01-09,1,40
toothbrush16,village4,2023-01-10,1,72
toothbrush16,village4,2023-01-11,1,115
toothbrush16,village4,2023-01-12,2,90
toothbrush16,village4,2023-01-13,1,41
toothbrush16,village4,2023-01-14,1,104
toothbrush16,village4,2023-01-15,0,0
toothbrush16,village4,2023-01-16,1,61
toothbrush16,village4,2023-01-17,0,0
toothbrush16,village4,2023-01-18,1,46
toothbrush16,village4,2023-01-19,1,30
toothbrush16,village4,2023-01-20,1,46
toothbrush16,village4,2023-01-21,2,86
toothbrush16,village4,2023-01-22,0,0
toothbrush16,village4,2023-01-23,0,0
toothbrush16,village4,2023-01-24,0,0
toothbrush16,village4,2023-01-25,1,38
toothbrush16,village4,2023-01-26,2,117
toothbrush16,village4,2023-01-27,1,45
toothbrush16,village4,2023-01-28,2,126
toothbrush16,village4,2023-01-29,1,64
toothbrush16,village4,2023-01-30,1,99
toothbrush16,village4,2023-01-31,0,0
toothbrush16,village4,2023-02-01,0,0
toothbrush16,village4,2023-02-02,2,185
toothbrush16,village4,2023-02-03,1,92
toothbrush16,village4,2023-02-04,0,0
toothbrush16,village4,2023-02-05,1,97
toothbrush16,village4,2023-02-06,0,0
toothbrush16,village4,2023-02-07,1,38
toothbrush16,village4,2023-02-08,0,0
toothbrush16,village4,2023-02-09,1,64
toothbrush16,village4,2023-02-10,1,86
toothbrush16,village4,2023-02-11,0,0
toothbrush16,village4,2023-02-12,2,195
toothbrush16,village4,2023-02-13,0,0
toothbrush16,village4,2023-02-14,1,114
toothbrush16,village4,2023-02-15,2,158
toothbrush16,village4,2023-02-16,1,105
toothbrush16,village4,2023-02-17,0,0
toothbrush16,village4,2023-02-18,0,0
toothbrush16,village4,2023-02-19,1,60
toothbrush16,village4,2023-02-20,1,99
toothbrush16,village4,2023-02-21,0,0
toothbrush16,village4,2023-02-22,2,187
toothbrush16,village4,2023-02-23,2,173
toothbrush16,village4,2023-02-24,1,102
toothbrush16,village4,2023-02-25,1,70
toothbrush16,village4,2023-02-26,1,40
toothbrush16,village4,2023-02-27,2,158
toothbrush16,village4,2023-02-28,0,0
toothbrush16,village4,2023-03-01,1,57
toothbrush16,village4,2023-03-02,1,90
toothbrush16,village4,2023-03-03,1,39
toothbrush16,village4,2023-03-04,2,185
toothbrush16,village4,2023-03-05,0,0
toothbrush16,village4,2023-03-06,0,0
toothbrush16,village4,2023-03-07,2,221
toothbrush16,village4,2023-03-08,1,42
toothbrush16,village4,2023-03-09,0,0
toothbrush16,village4,2023-03-10,1,69
toothbrush16,village4,2023-03-11,0,0
toothbrush16,village4,2023-03-12,2,141
toothbrush16,village4,2023-03-13,1,60
toothbrush16,village4,2023-03-14,1,115
toothbrush16,village4,2023-03-15,0,0
toothbrush16,village4,2023-03-16,2,94
toothbrush16,village4,2023-03-17,1,73
